name,allyCode,guild,unit,relic,rarity,level,gearLevel,power,speed,health,protection,armor,resistance,physicaldamage,specialdamage,physicalcc,specialcc,critdamage,potency,tenacity,critavoidance
Poupou,381165672, Clans Mandaloriens,Admiral Ackbar,7,7,85,13,26896,144.0,77214.0,44504.0,58.265139116202946,53.686887032328364,6482.0,8282.0,50.41633333333333,22.458,1.5,0.40836,0.75103,48.5
Poupou,381165672, Clans Mandaloriens,Ahsoka Tano (Fulcrum),1,7,85,12,19578,217.0,21472.0,35971.0,32.0,18.216805644644,2908.0,1878.0,40.91866666666667,13.293666666666667,1.65,0.4519,0.39163000000000003,0.0
Poupou,381165672, Clans Mandaloriens,Stormtrooper,5,7,85,13,25102,212.0,67866.0,93176.0,68.05311951891755,65.28723114620202,4126.0,4036.0,52.873666666666665,14.957,1.5,0.48388,0.35014999999999996,0.0
Poupou,381165672, Clans Mandaloriens,Luminara Unduli,1,7,85,11,16596,143.0,20530.0,23470.0,30.441898527004913,22.398052343274497,2780.0,2178.0,45.13733333333333,20.929000000000002,1.5,0.37987,0.48446,0.0
Poupou,381165672, Clans Mandaloriens,Jango Fett,7,7,85,13,33112,288.0,65474.0,55272.0,51.72283226050738,33.76623376623377,7272.0,5643.0,92.983,32.983000000000004,2.355,0.6129,0.64034,0.0
Poupou,381165672, Clans Mandaloriens,Hoth Rebel Scout,6,7,85,13,24289,259.0,59002.0,48820.0,48.359659781287974,35.11450381679389,8064.0,6976.0,81.03833333333334,27.99666666666667,1.605,0.49323,0.57412,0.0
Poupou,381165672, Clans Mandaloriens,Nute Gunray,7,7,85,13,30132,283.0,66463.0,54739.0,52.478568766306374,31.85462319615179,6820.0,5080.0,88.93766666666667,25.771,2.0549999999999997,0.7438199999999999,0.51455,0.0
Poupou,381165672, Clans Mandaloriens,General Veers,7,7,85,13,29413,226.0,65071.0,42778.0,47.46600741656366,43.207126948775056,7150.0,10306.0,48.66166666666667,17.745,2.2199999999999998,0.46,0.35962,13.5
Poupou,381165672, Clans Mandaloriens,Jedi Master Kenobi,8,7,85,13,44470,560.0,104047.0,49942.0,56.79430701457133,35.703479576399396,10547.0,8225.0,109.14233333333334,42.309,2.145,1.09266,0.98977,0.0
Poupou,381165672, Clans Mandaloriens,Pao,6,7,85,13,27315,257.0,51247.0,36165.0,50.7531865585168,38.37602706621556,8661.0,6717.0,85.71866666666666,27.427,1.605,0.85524,0.55263,0.0
Poupou,381165672, Clans Mandaloriens,Darth Talon,5,7,85,13,26281,253.0,54010.0,48057.0,60.093896713615024,38.49493487698987,6119.0,4661.0,70.78633333333333,25.578,1.575,0.70674,0.73964,0.0
Poupou,381165672, Clans Mandaloriens,IG-88,5,7,85,13,26491,237.0,50933.0,41827.0,45.62899786780384,32.93003682272489,5812.0,4379.0,102.89966666666668,48.89966666666666,1.575,1.0089299999999999,0.4686,0.0
Poupou,381165672, Clans Mandaloriens,Rey (Scavenger),7,7,85,13,26692,228.0,65707.0,36881.0,51.832262939176424,39.3146120894812,7336.0,6060.0,86.85000000000001,28.1,2.295,0.12322000000000001,0.29549000000000003,0.0
Poupou,381165672, Clans Mandaloriens,Darth Nihilus,4,7,85,13,25309,238.0,59748.0,54989.0,50.7912003087611,45.48952543822146,2930.0,6973.0,43.721333333333334,44.55466666666666,1.5,0.81808,0.5599999999999999,0.0
Poupou,381165672, Clans Mandaloriens,Emperor Palpatine,7,7,85,13,32148,232.0,50477.0,47785.0,44.68546637744035,45.20842286205415,6009.0,11899.0,50.44233333333333,44.984,1.5,0.9275399999999999,0.44403000000000004,13.5
Poupou,381165672, Clans Mandaloriens,Captain Han Solo,3,7,85,13,21207,231.0,57572.0,51489.0,48.60943168077388,37.46934771947033,3836.0,3836.0,72.443,35.85966666666667,1.545,0.55125,0.79313,0.0
Poupou,381165672, Clans Mandaloriens,Mon Mothma,6,7,85,13,30250,211.0,63826.0,71744.0,56.46978490952543,44.201312910284464,5775.0,8082.0,44.659000000000006,21.909,1.5,0.58,1.14148,10.5
Poupou,381165672, Clans Mandaloriens,Plo Koon,1,7,85,13,19596,185.0,58850.0,44768.0,42.850739578664275,40.999537251272564,3623.0,5277.0,27.278999999999996,20.445666666666668,1.5,0.42,1.0443099999999998,37.25
Poupou,381165672, Clans Mandaloriens,Old Daka,7,7,85,13,29302,256.0,138289.0,47461.0,53.21100917431193,46.134347275031686,5162.0,7206.0,54.861666666666665,20.278333333333336,1.5,0.75146,0.54551,13.5
Poupou,381165672, Clans Mandaloriens,Grand Moff Tarkin,7,7,85,13,27291,227.0,51601.0,53350.0,48.23386114494519,47.33581164807931,6317.0,9781.0,48.974666666666664,27.016333333333332,1.5,0.72498,0.45833,13.5
Poupou,381165672, Clans Mandaloriens,Logray,1,7,85,12,17787,212.0,26391.0,38852.0,40.50396640223985,32.21690590111643,2615.0,3675.0,25.583333333333336,14.791666666666666,1.5,0.7908,0.62326,0.0
Poupou,381165672, Clans Mandaloriens,Geonosian Soldier,4,7,85,13,21799,260.0,51773.0,26715.0,52.22929936305732,34.64889800102512,5956.0,4022.0,86.01466666666666,36.723000000000006,2.2199999999999998,0.32342000000000004,0.4051,0.0
Poupou,381165672, Clans Mandaloriens,Cara Dune,4,7,85,13,24825,263.0,83690.0,87947.0,51.68624478969307,39.42992874109264,4764.0,3247.0,61.39399999999999,17.269000000000002,1.5,0.5756300000000001,1.0075699999999999,0.0
Poupou,381165672, Clans Mandaloriens,Lord Vader,9,7,85,13,46944,565.0,106108.0,191029.0,58.319712324288986,37.83520234032179,10312.0,7580.0,94.67566666666666,21.259,1.92,0.73885,0.84969,0.0
Poupou,381165672, Clans Mandaloriens,Resistance Trooper,5,7,85,13,22246,174.0,43817.0,39247.0,56.88197497463645,45.25547445255474,6743.0,5296.0,81.919,24.96066666666667,1.725,0.58961,0.43000000000000005,3.0
Poupou,381165672, Clans Mandaloriens,HK-47,5,7,85,13,29578,213.0,47814.0,49410.0,57.51416194601799,42.17687074829932,6827.0,6152.0,52.80933333333333,17.892666666666667,1.5,0.89,0.63042,0.0
Poupou,381165672, Clans Mandaloriens,Tusken Raider,5,7,85,13,22657,193.0,60310.0,67763.0,56.32065775950667,26.343154246100518,8287.0,5493.0,55.571000000000005,21.86266666666667,1.5,0.41933000000000004,0.45754000000000006,0.0
Poupou,381165672, Clans Mandaloriens,Dash Rendar,5,7,85,13,26598,278.0,64148.0,55292.0,50.52386495925495,31.19266055045872,4946.0,4394.0,84.10499999999999,29.854999999999997,1.875,0.74122,0.67,0.0
Poupou,381165672, Clans Mandaloriens,Cassian Andor,6,7,85,13,27360,246.0,52876.0,58888.0,58.88423089326024,45.58258642765685,5523.0,8635.0,52.16666666666667,28.000000000000004,1.5,1.00057,0.61789,10.5
Poupou,381165672, Clans Mandaloriens,Darth Traya,6,7,85,13,30385,260.0,56273.0,74003.0,47.46600741656366,41.91343963553531,5327.0,9997.0,37.91166666666667,31.995,1.5,0.9468599999999999,0.6099,10.5
Poupou,381165672, Clans Mandaloriens,Baze Malbus,3,7,85,13,21871,154.0,68795.0,82746.0,54.93107104984093,38.07673627974745,4840.0,3191.0,44.042,16.167,1.5,0.59198,0.59639,0.0
Poupou,381165672, Clans Mandaloriens,Resistance Hero Finn,7,7,85,13,29512,329.0,73843.0,34081.0,58.40130505709625,47.895382100531265,6528.0,10589.0,65.45899999999999,49.12566666666667,1.92,0.37,0.72,0.0
Poupou,381165672, Clans Mandaloriens,Zaalbar,5,7,85,13,25752,194.0,81005.0,100969.0,60.53853296193129,56.79430701457133,5098.0,4315.0,47.79666666666667,17.671666666666667,1.5,0.25367,0.5595100000000001,35.0
Poupou,381165672, Clans Mandaloriens,Clone Wars Chewbacca,1,7,85,12,16813,156.0,26693.0,53425.0,38.01652892561984,29.983525535420096,2626.0,2056.0,43.35766666666666,27.85766666666667,1.5,0.31673,0.44103000000000003,0.0
Poupou,381165672, Clans Mandaloriens,Commander Luke Skywalker,8,7,85,13,37717,281.0,70768.0,45424.0,55.683003128258605,41.75422567382366,10314.0,8518.0,98.379,34.08733333333333,2.1,0.5296099999999999,0.44999999999999996,0.0
Poupou,381165672, Clans Mandaloriens,B2 Super Battle Droid,5,7,85,13,25662,183.0,53101.0,95461.0,56.96928788390145,47.33581164807931,4531.0,4179.0,55.14533333333333,20.437,1.5,1.00317,0.6952400000000001,24.0
Poupou,381165672, Clans Mandaloriens,Darth Sidious,7,7,85,13,29122,270.0,58748.0,35401.0,52.26506926244851,33.000525486074615,7666.0,6532.0,84.04166666666666,24.333333333333336,1.935,0.9371100000000001,0.62579,0.0
Poupou,381165672, Clans Mandaloriens,Obi-Wan Kenobi (Old Ben),5,7,85,13,29049,260.0,69549.0,80259.0,66.02717825739408,56.9402228976697,4235.0,5036.0,53.897666666666666,25.480999999999998,1.5,0.5354,0.6607200000000001,0.0
Poupou,381165672, Clans Mandaloriens,Kylo Ren (Unmasked),7,7,85,13,32394,215.0,99521.0,59276.0,71.63515016685206,62.42263483642794,5395.0,4964.0,59.619,25.119000000000003,1.5,0.5847,0.6323799999999999,0.0
Poupou,381165672, Clans Mandaloriens,Vandor Chewbacca,4,7,85,13,24690,239.0,50965.0,69396.0,62.19982211680997,37.34643734643734,5431.0,3526.0,56.50966666666667,22.009666666666668,1.5,0.42088,0.76664,0.0
Poupou,381165672, Clans Mandaloriens,Young Lando Calrissian,1,7,85,12,17442,184.0,23090.0,46427.0,30.36592026215183,18.738049713193117,3456.0,2142.0,38.708333333333336,11.041666666666668,1.5,0.4021,0.38500999999999996,0.0
Poupou,381165672, Clans Mandaloriens,Han Solo,8,7,85,13,31756,284.0,74087.0,40536.0,52.58460394198586,35.37759756715661,9298.0,7478.0,110.135,39.01,2.4,0.39575,0.35,0.0
Poupou,381165672, Clans Mandaloriens,The Armorer,5,7,85,13,26848,330.0,72886.0,81028.0,63.76811594202898,52.12166729252723,5018.0,3597.0,41.169,13.419,1.5,0.6024700000000001,1.1596699999999998,0.0
Poupou,381165672, Clans Mandaloriens,Veteran Smuggler Han Solo,3,7,85,13,21252,245.0,45970.0,44433.0,42.43792325056434,34.98215196328404,4852.0,3616.0,73.943,25.068,2.205,0.79464,0.6663500000000001,0.0
Poupou,381165672, Clans Mandaloriens,Wrecker,6,7,85,13,27405,220.0,88790.0,104904.0,63.62339514978602,45.99745870393901,5901.0,4173.0,49.251333333333335,15.293000000000001,1.5,0.8151200000000001,0.74283,0.0
Poupou,381165672, Clans Mandaloriens,The Mandalorian,5,7,85,13,26371,255.0,48635.0,55916.0,47.33581164807931,26.766226306720277,7036.0,4681.0,101.70966666666668,45.168000000000006,1.575,0.64,0.7872800000000001,0.0
Poupou,381165672, Clans Mandaloriens,Ugnaught,1,7,85,4,9453,106.0,10107.0,0.0,16.612164813603663,10.776766969909026,1033.0,1815.0,18.583333333333336,10.625000000000002,1.5,0.03,0.16999999999999998,0.0
Poupou,381165672, Clans Mandaloriens,Sith Trooper,7,7,85,13,29122,212.0,68723.0,56471.0,59.30418129588254,43.906731192256935,8755.0,6439.0,61.55333333333333,20.22,2.16,0.26,0.66291,0.0
Poupou,381165672, Clans Mandaloriens,Wampa,3,7,85,13,26683,223.0,49602.0,46299.0,51.28009170806267,39.602084320227384,6353.0,3867.0,50.08866666666667,19.96366666666667,1.8,0.5,0.83573,0.0
Poupou,381165672, Clans Mandaloriens,Veteran Smuggler Chewbacca,3,7,85,13,21387,196.0,56968.0,52479.0,53.48412987960598,37.59177679882526,6519.0,3946.0,46.38966666666666,15.889666666666669,2.2199999999999998,0.50235,0.7554200000000001,0.0
Poupou,381165672, Clans Mandaloriens,Dark Trooper,7,7,85,13,29347,230.0,52938.0,61179.0,56.32065775950667,37.83520234032179,10418.0,9721.0,57.538,18.538,1.5,0.59384,0.90524,0.0
Poupou,381165672, Clans Mandaloriens,Darth Revan,7,7,85,13,35556,337.0,59440.0,45345.0,64.19545071609099,54.18613007545814,6785.0,11259.0,58.21066666666667,36.919000000000004,1.5,0.44836,0.8913300000000001,0.0
Poupou,381165672, Clans Mandaloriens,R2-D2,7,7,85,13,32344,300.0,71573.0,47775.0,47.37928188196451,43.65885992045957,5701.0,9047.0,81.732,57.857,1.5,0.59638,0.8246,13.5
Poupou,381165672, Clans Mandaloriens,Mob Enforcer,1,7,85,5,9895,109.0,13881.0,0.0,19.760855884203902,7.675597393193338,1241.0,1154.0,19.791666666666668,10.0,1.5,0.07,0.19,0.0
Poupou,381165672, Clans Mandaloriens,The Mandalorian (Beskar Armor),7,7,85,13,32394,274.0,78926.0,57941.0,59.3819687798662,32.28890069038768,8370.0,6503.0,63.87499999999999,10.0,1.5,0.47204,0.84473,0.0
Poupou,381165672, Clans Mandaloriens,Gar Saxon,1,7,85,12,17487,199.0,29331.0,38546.0,36.78730788299455,26.766226306720277,2929.0,2067.0,36.52733333333333,20.069,1.5,0.5782,0.36567,0.0
Poupou,381165672, Clans Mandaloriens,Coruscant Underworld Police,1,7,85,10,15030,146.0,15442.0,24409.0,24.955856386109478,32.21690590111643,2497.0,1890.0,41.018,15.976333333333335,1.5,0.15145,0.53378,0.0
Poupou,381165672, Clans Mandaloriens,Enfys Nest,7,7,85,13,29257,221.0,66601.0,41727.0,50.01960015680126,29.441062534587715,7123.0,6144.0,80.142,26.517000000000003,1.995,0.44366999999999995,1.5645999999999998,24.0
Poupou,381165672, Clans Mandaloriens,Mother Talzin,5,7,85,13,28822,234.0,72879.0,49427.0,49.54491491887614,45.721583652618136,4884.0,9213.0,46.899,42.523999999999994,1.5,0.8500000000000001,0.69508,7.5
Poupou,381165672, Clans Mandaloriens,Biggs Darklighter,7,7,85,13,26187,221.0,58194.0,73557.0,57.40060140327431,52.22929936305732,4772.0,5839.0,89.72466666666666,35.30800000000001,1.935,0.6192,0.39139999999999997,0.0
Poupou,381165672, Clans Mandaloriens,"CC-2224 ""Cody""",5,7,85,13,25590,223.0,50631.0,50127.0,42.33378561736771,25.569176882662,5062.0,5059.0,75.92833333333333,49.92833333333333,1.935,0.44476,0.64784,0.0
Poupou,381165672, Clans Mandaloriens,C-3PO,5,7,85,13,30424,249.0,85351.0,69368.0,61.906184642963844,51.16813481424741,4261.0,6543.0,36.72033333333333,13.928666666666667,1.5,1.1832099999999999,0.5212300000000001,7.5
Poupou,381165672, Clans Mandaloriens,Jedi Knight Revan,7,7,85,13,35523,327.0,67400.0,47913.0,50.82915541843425,39.08265647396082,6110.0,9790.0,56.791666666666664,39.83333333333333,1.5,0.48081,0.82,0.0
Poupou,381165672, Clans Mandaloriens,Padmé Amidala,8,7,85,13,34605,282.0,108698.0,58881.0,58.3469454426658,34.04035178479048,6413.0,5346.0,68.83333333333333,10.0,1.5,0.80604,0.6446000000000001,0.0
Poupou,381165672, Clans Mandaloriens,Nightsister Initiate,1,7,85,8,14094,159.0,25886.0,12578.0,32.503970354685016,17.046193884189982,2463.0,1747.0,38.63966666666666,22.348000000000003,1.8599999999999999,0.17227,0.4,0.0
Poupou,381165672, Clans Mandaloriens,"CT-7567 ""Rex""",7,7,85,13,30346,305.0,69468.0,43154.0,51.68624478969307,46.088794926004226,5966.0,7391.0,66.91666666666667,15.208333333333336,1.5,0.5845100000000001,0.40669999999999995,13.5
Poupou,381165672, Clans Mandaloriens,Moff Gideon,6,7,85,13,30534,343.0,58627.0,61372.0,56.49948822927329,48.06517311608962,7344.0,7597.0,54.982,17.607,1.5,0.92938,0.63288,10.5
Poupou,381165672, Clans Mandaloriens,Jawa Engineer,6,7,85,13,24774,266.0,80535.0,48602.0,60.0438733939204,60.39142590866729,4334.0,5950.0,52.87966666666667,24.379666666666665,1.5,0.45125,0.65049,10.5
Poupou,381165672, Clans Mandaloriens,Zam Wesell,7,7,85,13,30691,273.0,61303.0,45197.0,49.30417495029821,36.154231347020534,7170.0,5566.0,86.53966666666666,32.41466666666667,2.0549999999999997,0.5245799999999999,0.70897,0.0
Poupou,381165672, Clans Mandaloriens,Jedi Knight Luke Skywalker,8,7,85,13,34737,225.0,88245.0,81882.0,63.54017729482413,39.48742287612719,12600.0,9515.0,70.05799999999999,24.058,1.92,0.50092,0.50674,0.0
Poupou,381165672, Clans Mandaloriens,Sun Fac,5,7,85,13,23511,218.0,79502.0,90160.0,62.989840348330915,43.50908285334515,4464.0,3927.0,59.41966666666666,29.544666666666664,1.5,0.68306,0.81842,0.0
Poupou,381165672, Clans Mandaloriens,Lobot,1,7,85,6,10800,88.0,10365.0,0.0,17.475728155339805,12.371134020618557,1196.0,2130.0,18.958333333333332,11.25,1.5,0.05,0.16999999999999998,0.0
Poupou,381165672, Clans Mandaloriens,Echo,5,7,85,13,26064,338.0,59878.0,69502.0,60.2679962605173,57.82335428382402,4468.0,7215.0,39.263333333333335,19.055,1.5,0.45705,1.2802599999999997,7.5
Poupou,381165672, Clans Mandaloriens,Embo,5,7,85,13,26212,234.0,48753.0,45086.0,46.088794926004226,32.859399684044234,6851.0,5083.0,95.66366666666667,37.413666666666664,1.575,0.36,0.5562,0.0
Poupou,381165672, Clans Mandaloriens,Ima-Gun Di,1,7,85,11,16951,190.0,29527.0,40194.0,32.072456046883325,20.758234928527035,2692.0,2209.0,51.620333333333335,32.95366666666666,1.5,0.35248999999999997,0.51334,0.0
Poupou,381165672, Clans Mandaloriens,Eeth Koth,1,7,85,11,15940,150.0,17890.0,31278.0,24.867413081909252,31.927389215162837,2209.0,3592.0,22.416666666666668,15.000000000000002,1.5,0.48992,0.28247999999999995,0.0
Poupou,381165672, Clans Mandaloriens,Fennec Shand,6,7,85,13,28189,240.0,55837.0,71573.0,54.15318230852212,44.49281671745755,6024.0,9336.0,63.02799999999999,34.903,2.2199999999999998,0.19768000000000002,0.87337,0.0
Poupou,381165672, Clans Mandaloriens,T3-M4,3,7,85,13,26593,236.0,41789.0,62545.0,30.593358737071313,32.71767810026385,3688.0,6930.0,45.21633333333334,43.17466666666666,1.5,1.0159,0.39653,4.5
Poupou,381165672, Clans Mandaloriens,Hoth Rebel Soldier,1,7,85,11,15658,135.0,30078.0,46180.0,29.441062534587715,23.515296940611876,2469.0,2158.0,28.377000000000002,15.210333333333335,1.5,0.36232,0.25827,0.0
Poupou,381165672, Clans Mandaloriens,Asajj Ventress,5,7,85,13,28822,195.0,54355.0,45256.0,49.38467645891227,31.561996779388085,5339.0,5918.0,71.00333333333333,31.461666666666666,2.235,0.47448999999999997,0.46818000000000004,0.0
Poupou,381165672, Clans Mandaloriens,General Grievous,8,7,85,13,34605,224.0,123116.0,51964.0,54.73908413205538,43.80784486557955,7125.0,6382.0,88.81833333333333,35.27666666666667,2.1,0.7069799999999999,0.42000000000000004,0.0
Poupou,381165672, Clans Mandaloriens,Chirrut Îmwe,2,7,85,13,20916,263.0,33839.0,34553.0,51.72283226050738,40.39270687237027,4870.0,2960.0,61.795,15.920000000000002,1.8900000000000001,0.01,0.58366,0.0
Poupou,381165672, Clans Mandaloriens,Juhani,2,7,85,13,22747,194.0,75229.0,59514.0,57.25779416694603,36.345481777334,4777.0,2485.0,54.765,17.39,1.5,0.24,0.48,0.0
Poupou,381165672, Clans Mandaloriens,Kanan Jarrus,1,7,85,12,17604,152.0,32848.0,49079.0,47.509263071222726,24.600827912477826,2927.0,1822.0,44.848666666666674,18.557000000000002,1.5,0.4049,0.63026,0.0
Poupou,381165672, Clans Mandaloriens,Rose Tico,5,7,85,13,23208,229.0,47894.0,57166.0,47.724477244772444,28.651371012870737,5642.0,5642.0,90.534,46.992333333333335,1.575,0.5541200000000001,0.37489,0.0
Poupou,381165672, Clans Mandaloriens,Jedi Consular,1,7,85,11,16374,127.0,23906.0,23634.0,32.28890069038768,26.512968299711815,2237.0,3001.0,44.533,28.158,1.5,0.19440000000000002,0.29595,0.0
Poupou,381165672, Clans Mandaloriens,Ahsoka Tano,7,7,85,13,29302,218.0,64077.0,39574.0,52.30078563411896,31.781701444622794,8124.0,6087.0,90.16666666666666,24.75,1.935,0.25709,0.44877,0.0
Poupou,381165672, Clans Mandaloriens,Director Krennic,5,7,85,13,23830,234.0,52023.0,50292.0,37.53062224399804,38.61338468945595,4330.0,7944.0,75.07133333333333,60.446333333333335,1.5,0.7786299999999999,0.41258000000000006,7.5
Poupou,381165672, Clans Mandaloriens,Sith Eternal Emperor,8,7,85,13,44520,476.0,196422.0,54741.0,53.551912568306015,44.103463393248575,8887.0,13001.0,67.13199999999999,79.54866666666666,1.5,1.2130800000000002,1.2984499999999999,0.0
Poupou,381165672, Clans Mandaloriens,Stormtrooper Han,5,7,85,13,25620,223.0,68175.0,72944.0,56.41025641025641,51.68624478969307,4147.0,4174.0,70.795,23.378333333333334,1.5,0.26,0.7255900000000001,0.0
Poupou,381165672, Clans Mandaloriens,Hera Syndulla,1,7,85,12,17325,194.0,21371.0,43288.0,35.768261964735515,42.95302013422819,2522.0,3071.0,31.172,18.797000000000004,1.5,0.26205,0.6356400000000001,0.0
Poupou,381165672, Clans Mandaloriens,Bastila Shan (Fallen),7,7,85,13,30843,272.0,71199.0,47709.0,49.14240127642601,51.317296678121416,5204.0,10288.0,36.375,33.54166666666667,1.5,0.82348,0.3871,13.5
Poupou,381165672, Clans Mandaloriens,Bossk,7,7,85,13,33294,309.0,82293.0,67853.0,66.06334841628959,50.175849941383355,5627.0,5363.0,66.75533333333334,17.96366666666667,1.5,0.6202300000000001,0.9,0.0
Poupou,381165672, Clans Mandaloriens,First Order Executioner,5,7,85,13,22771,208.0,65627.0,46770.0,58.42843169220737,38.01652892561984,6316.0,4653.0,71.50800000000001,22.299666666666667,1.8599999999999999,0.6157600000000001,0.54303,0.0
Poupou,381165672, Clans Mandaloriens,Darth Vader,7,7,85,13,35457,259.0,53238.0,60029.0,61.42208774583964,50.136879155260075,7394.0,7606.0,71.63366666666666,27.842,2.2199999999999998,1.08174,0.48879000000000006,0.0
Poupou,381165672, Clans Mandaloriens,Count Dooku,8,7,85,13,32274,295.0,65099.0,41006.0,52.37205827418753,45.62899786780384,6480.0,8675.0,77.94766666666668,41.32266666666666,2.04,1.22464,0.52113,0.0
Poupou,381165672, Clans Mandaloriens,Mission Vao,5,7,85,13,25638,225.0,43605.0,57435.0,50.98039215686274,36.5987071108901,6200.0,4462.0,81.04166666666667,17.5,2.235,0.75073,0.41794,0.0
Poupou,381165672, Clans Mandaloriens,Geonosian Brood Alpha,7,7,85,13,33067,275.0,95288.0,70966.0,58.3741429970617,45.066781559672556,4987.0,5517.0,64.72766666666666,28.769333333333336,1.5,0.6961,0.82739,0.0
Poupou,381165672, Clans Mandaloriens,Darth Maul,4,7,85,13,24621,201.0,48709.0,45497.0,49.54491491887614,27.101200686106345,6674.0,3570.0,75.36833333333333,21.16,1.92,0.46587999999999996,0.39113,0.0
Poupou,381165672, Clans Mandaloriens,Jolee Bindo,5,7,85,13,26716,233.0,91886.0,41385.0,60.6845513413506,51.24282982791587,4264.0,5867.0,56.189,17.814000000000004,1.5,0.22692,0.47191000000000005,42.5
Poupou,381165672, Clans Mandaloriens,Chief Nebit,6,7,85,13,24909,206.0,77086.0,84596.0,63.4775136064165,50.7531865585168,5492.0,4589.0,58.614333333333335,21.781,1.5,0.14497000000000002,0.64425,0.0
Poupou,381165672, Clans Mandaloriens,Tusken Shaman,1,7,85,11,15780,169.0,20474.0,44684.0,27.26754135767256,21.922841396203307,2317.0,3267.0,46.51233333333333,32.429,1.5,0.37026000000000003,0.28806,0.0
Poupou,381165672, Clans Mandaloriens,Imperial Super Commando,1,7,85,12,16641,145.0,29268.0,32836.0,33.972035214914555,19.252691576947434,2852.0,2119.0,60.41266666666666,32.245999999999995,1.5,0.39073,0.41723,0.0
Poupou,381165672, Clans Mandaloriens,First Order TIE Pilot,3,7,85,13,20326,204.0,44824.0,47599.0,40.999537251272564,19.659735349716446,5750.0,3422.0,83.62433333333334,27.582666666666668,1.845,0.48736,0.53574,0.0
Poupou,381165672, Clans Mandaloriens,Darth Sion,7,7,85,13,30153,260.0,70956.0,75638.0,72.72727272727273,53.279589593257604,5484.0,4932.0,55.016666666666666,22.14166666666667,1.92,0.66744,0.95636,0.0
Poupou,381165672, Clans Mandaloriens,Iden Versio,1,4,85,11,16384,243.0,24236.0,52895.0,34.64889800102512,21.731123388581953,1741.0,1674.0,36.272000000000006,16.647000000000002,1.5,0.19874000000000003,0.68179,0.0
Poupou,381165672, Clans Mandaloriens,First Order Stormtrooper,7,7,85,13,28428,191.0,79633.0,118957.0,71.54652979245704,61.021094466524,5322.0,4607.0,42.50000000000001,10.416666666666668,1.5,0.28,0.67684,0.0
Poupou,381165672, Clans Mandaloriens,Greedo,4,7,85,13,23643,194.0,39418.0,51211.0,40.55944055944056,27.597955706984667,6653.0,4556.0,126.99033333333334,72.94866666666667,1.56,0.39,0.57697,0.0
Poupou,381165672, Clans Mandaloriens,Rebel Officer Leia Organa,4,7,85,13,22170,185.0,49966.0,77865.0,49.182941410920684,34.58183683940482,5101.0,4065.0,80.91666666666667,36.416666666666664,1.8599999999999999,0.57713,0.53319,0.0
Poupou,381165672, Clans Mandaloriens,Bodhi Rook,6,7,85,13,24750,244.0,59237.0,54794.0,48.275862068965516,47.073474470734745,5075.0,6659.0,72.70400000000001,33.662333333333336,1.5,0.46858,0.73259,10.5
Poupou,381165672, Clans Mandaloriens,Chewbacca,8,7,85,13,34605,226.0,63824.0,81482.0,53.34796926454446,29.362880886426595,9130.0,7366.0,75.059,12.600666666666665,1.92,0.30261000000000005,1.4034799999999998,0.0
Poupou,381165672, Clans Mandaloriens,Chopper,1,7,85,12,17652,241.0,24427.0,55406.0,39.3146120894812,24.242424242424242,2365.0,2224.0,35.425,14.633333333333335,1.5,0.34257000000000004,0.58176,0.0
Poupou,381165672, Clans Mandaloriens,Boba Fett,8,7,85,13,33193,276.0,65783.0,42959.0,52.44311823946288,37.895762299074526,8654.0,6755.0,94.44200000000001,30.191999999999997,2.4,0.81667,0.51945,0.0
Poupou,381165672, Clans Mandaloriens,Wat Tambor,7,7,85,13,29430,316.0,90577.0,58788.0,69.6066746126341,65.62415745483958,5006.0,7836.0,40.32633333333333,13.784666666666666,1.5,0.64149,0.68,13.5
Poupou,381165672, Clans Mandaloriens,Wedge Antilles,3,7,85,13,21159,200.0,34779.0,42044.0,44.63742943986105,39.773264052905056,4928.0,4159.0,77.53033333333333,28.947,2.205,0.4531,0.47,0.0
Poupou,381165672, Clans Mandaloriens,"Mara Jade, The Emperor's Hand",5,7,85,13,28083,317.0,60316.0,76176.0,48.359659781287974,40.55944055944056,5432.0,7586.0,60.61766666666666,30.825999999999997,1.575,0.3756,0.91525,0.0
Poupou,381165672, Clans Mandaloriens,Death Trooper,7,7,85,13,26958,262.0,62151.0,47728.0,55.62130177514793,37.83520234032179,7255.0,7082.0,76.11166666666666,16.32,2.2199999999999998,0.8149900000000001,0.56105,0.0
Poupou,381165672, Clans Mandaloriens,Carth Onasi,3,7,85,13,23703,238.0,43312.0,43914.0,42.48985115020298,20.5607476635514,4999.0,3056.0,70.69033333333333,22.232000000000003,2.265,0.5211,0.50959,0.0
Poupou,381165672, Clans Mandaloriens,ARC Trooper,8,7,85,13,30705,253.0,88664.0,46106.0,53.48412987960598,42.22927050294518,11371.0,8812.0,55.702,11.827000000000002,1.5,0.39531,0.47834,0.0
Poupou,381165672, Clans Mandaloriens,Wicket,1,7,85,12,17776,232.0,24355.0,41761.0,36.345481777334,29.04841402337229,2781.0,1684.0,55.091,16.091,1.5,0.07526,0.66,0.0
Poupou,381165672, Clans Mandaloriens,Mace Windu,4,7,85,13,22255,212.0,66288.0,66010.0,44.87678339818418,54.28468985299391,4150.0,7085.0,32.54166666666667,18.125000000000004,1.92,0.48233000000000004,0.52742,9.0
