player_name,player_ally_code,player_last_updated,character_name,character_rarity,character_gear_level,character_relic_tier,character_speed,critical_damage,critical_chance,offence,special_offence
DevilJo,425444568,2022-02-13T00:50:21,Kylo Ren's Command Shuttle,7,1,1,129.0,1.5,24.458333333333336,7582.0,2085.0
DevilJo,425444568,2022-02-13T00:50:21,Phantom II,7,1,1,168.0,1.5,38.95833333333334,10161.0,1939.0
DevilJo,425444568,2022-02-13T00:50:21,Geonosian Soldier's Starfighter,7,1,1,140.0,1.5,32.0,8251.0,1939.0
DevilJo,425444568,2022-02-13T00:50:21,Sun Fac's Geonosian Starfighter,7,1,1,141.0,1.5,23.458333333333332,7188.0,1939.0
DevilJo,425444568,2022-02-13T00:50:21,Geonosian Spy's Starfighter,7,1,1,145.0,1.5,23.458333333333332,7280.0,23565.0
DevilJo,425444568,2022-02-13T00:50:21,Poe Dameron's X-wing,7,1,1,203.0,1.5,38.16666666666667,11687.0,2040.0
DevilJo,425444568,2022-02-13T00:50:21,B-28 Extinction-class Bomber,4,1,1,134.0,1.5,32.54166666666667,6705.0,1939.0
DevilJo,425444568,2022-02-13T00:50:21,Gauntlet Starfighter,7,1,1,137.0,1.5,24.458333333333336,6415.0,2085.0
DevilJo,425444568,2022-02-13T00:50:21,TIE Reaper,7,1,1,159.0,1.5,35.291666666666664,9733.0,2085.0
DevilJo,425444568,2022-02-13T00:50:21,Hyena Bomber,7,1,1,161.0,1.5,23.458333333333332,6739.0,1939.0
DevilJo,425444568,2022-02-13T00:50:21,Jedi Consular's Starfighter,7,1,1,152.0,1.5,24.458333333333336,5539.0,19186.0
DevilJo,425444568,2022-02-13T00:50:21,Rebel Y-wing,7,1,1,174.0,1.5,23.458333333333332,6739.0,1939.0
DevilJo,425444568,2022-02-13T00:50:21,Iden Versio,3,1,1,105.0,1.5,10.416666666666668,54.0,43.0
DevilJo,425444568,2022-02-13T00:50:21,Second Sister,3,1,1,105.0,1.5,10.25,54.0,62.0
DevilJo,425444568,2022-02-13T00:50:21,Ninth Sister,3,1,1,108.0,1.5,10.25,54.0,43.0
greggy,651674394,2022-02-13T00:50:20,Magmatrooper,7,7,1,179.0,1.5,43.059000000000005,1683.0,1348.0
greggy,651674394,2022-02-13T00:50:20,Hermit Yoda,7,13,5,320.0,1.5,48.32666666666666,4042.0,6409.0
greggy,651674394,2022-02-13T00:50:20,Greef Karga,7,13,3,296.0,1.5,42.477,4586.0,2959.0
greggy,651674394,2022-02-13T00:50:20,"Garazeb ""Zeb"" Orrelios",7,8,1,164.0,1.5,35.59566666666667,1953.0,1403.0
greggy,651674394,2022-02-13T00:50:20,Barriss Offee,7,12,1,192.0,1.5,32.70166666666667,2396.0,2474.0
greggy,651674394,2022-02-13T00:50:20,B1 Battle Droid,7,13,5,286.0,1.575,67.37766666666666,7693.0,4525.0
greggy,651674394,2022-02-13T00:50:20,"CT-21-0408 ""Echo""",7,13,5,246.0,2.16,39.439666666666675,6225.0,9177.0
greggy,651674394,2022-02-13T00:50:20,Colonel Starck,7,13,3,283.0,1.545,96.04199999999999,4436.0,3404.0
greggy,651674394,2022-02-13T00:50:20,BB-8,7,13,7,296.0,1.5,50.013666666666666,5128.0,7891.0
greggy,651674394,2022-02-13T00:50:20,Poggle the Lesser,7,12,1,227.0,1.5,34.553,2506.0,4926.0
greggy,651674394,2022-02-13T00:50:20,First Order SF TIE Pilot,4,7,1,157.0,1.5,31.064333333333337,1222.0,1545.0
greggy,651674394,2022-02-13T00:50:20,General Kenobi,7,13,8,159.0,1.5,52.068000000000005,5599.0,5386.0
greggy,651674394,2022-02-13T00:50:20,Jawa Scavenger,5,7,1,138.0,1.5,29.351666666666667,1563.0,2041.0
greggy,651674394,2022-02-13T00:50:20,L3-37,3,8,1,97.0,1.5,26.388666666666673,1447.0,805.0
greggy,651674394,2022-02-13T00:50:20,Droideka,7,13,4,115.0,1.5,73.98766666666667,8544.0,5346.0
greggy,651674394,2022-02-13T00:50:20,Ewok Scout,7,8,1,159.0,1.8599999999999999,37.07833333333333,2157.0,1591.0
greggy,651674394,2022-02-13T00:50:20,K-2SO,7,8,1,168.0,1.5,25.688333333333336,2086.0,1980.0
greggy,651674394,2022-02-13T00:50:20,Nightsister Acolyte,2,8,1,201.0,1.5,24.41,1310.0,2401.0
greggy,651674394,2022-02-13T00:50:20,Sith Empire Trooper,7,12,1,124.0,1.5,38.58133333333333,3176.0,1928.0
greggy,651674394,2022-02-13T00:50:20,Hunter,7,7,1,163.0,1.5,32.897333333333336,1866.0,2194.0
greggy,651674394,2022-02-13T00:50:20,IG-86 Sentinel Droid,7,8,1,116.0,1.5,32.25,1838.0,1476.0
greggy,651674394,2022-02-13T00:50:20,Sith Marauder,7,13,7,242.0,2.16,78.34833333333333,7500.0,6764.0
greggy,651674394,2022-02-13T00:50:20,Rey (Jedi Training),7,13,7,260.0,1.5,78.10033333333332,5507.0,5121.0
greggy,651674394,2022-02-13T00:50:20,Threepio & Chewie,7,13,5,273.0,2.2199999999999998,67.94399999999999,8138.0,5217.0
greggy,651674394,2022-02-13T00:50:20,Kylo Ren,7,9,1,174.0,1.8,40.677,2319.0,1295.0
greggy,651674394,2022-02-13T00:50:20,Dengar,7,13,5,215.0,1.8,92.26033333333334,6724.0,4666.0
greggy,651674394,2022-02-13T00:50:20,Ki-Adi-Mundi,7,13,6,257.0,1.92,70.387,10123.0,7463.0
greggy,651674394,2022-02-13T00:50:20,Bo-Katan Kryze,7,13,5,229.0,1.935,72.684,7031.0,4645.0
greggy,651674394,2022-02-13T00:50:20,IG-100 MagnaGuard,7,13,5,174.0,1.5,50.29566666666667,4758.0,3824.0
greggy,651674394,2022-02-13T00:50:20,Range Trooper,7,12,1,239.0,1.92,39.36533333333334,2845.0,2196.0
greggy,651674394,2022-02-13T00:50:20,Qui-Gon Jinn,7,13,3,253.0,1.5,29.916666666666668,5115.0,8580.0
greggy,651674394,2022-02-13T00:50:20,Royal Guard,7,13,3,179.0,1.5,36.019333333333336,3759.0,3064.0
greggy,651674394,2022-02-13T00:50:20,Bastila Shan,7,13,3,266.0,1.5,61.597,3526.0,5739.0
greggy,651674394,2022-02-13T00:50:20,Geonosian Spy,7,12,1,197.0,1.8,60.16933333333333,3243.0,1988.0
greggy,651674394,2022-02-13T00:50:20,Jawa,7,7,1,121.0,1.5,34.86,1773.0,2487.0
greggy,651674394,2022-02-13T00:50:20,Qi'ra,6,6,1,139.0,1.5,29.908,1431.0,1340.0
greggy,651674394,2022-02-13T00:50:20,Poe Dameron,7,13,5,181.0,1.5,55.17266666666667,4400.0,4727.0
greggy,651674394,2022-02-13T00:50:20,Omega,6,8,1,158.0,1.8599999999999999,44.599333333333334,2077.0,2337.0
greggy,651674394,2022-02-13T00:50:20,Talia,7,10,1,174.0,1.5,28.877333333333333,2108.0,3498.0
greggy,651674394,2022-02-13T00:50:20,Nightsister Zombie,7,11,1,178.0,1.5,32.75,2262.0,1880.0
greggy,651674394,2022-02-13T00:50:20,Grand Admiral Thrawn,7,13,6,309.0,1.5,49.194,4416.0,7490.0
greggy,651674394,2022-02-13T00:50:20,Scarif Rebel Pathfinder,7,7,1,112.0,1.5,28.767333333333333,1764.0,1811.0
greggy,651674394,2022-02-13T00:50:20,Imperial Probe Droid,5,7,1,131.0,1.5,20.634666666666668,1354.0,2089.0
greggy,651674394,2022-02-13T00:50:20,Sabine Wren,6,7,1,142.0,1.5,36.109,1879.0,1492.0
greggy,651674394,2022-02-13T00:50:20,Paploo,7,11,1,171.0,1.5,32.605000000000004,2269.0,1953.0
greggy,651674394,2022-02-13T00:50:20,Ewok Elder,7,11,1,192.0,1.5,41.202000000000005,1951.0,2143.0
greggy,651674394,2022-02-13T00:50:20,Resistance Hero Poe,7,13,5,302.0,1.92,56.26733333333333,5707.0,10012.0
greggy,651674394,2022-02-13T00:50:20,Chief Chirpa,7,11,1,167.0,1.8,49.34866666666666,2325.0,2416.0
greggy,651674394,2022-02-13T00:50:20,General Hux,7,7,1,228.0,1.5,25.69166666666667,1788.0,2975.0
greggy,651674394,2022-02-13T00:50:20,"CT-5555 ""Fives""",7,13,7,216.0,1.5,48.54166666666667,5100.0,4722.0
greggy,651674394,2022-02-13T00:50:20,Visas Marr,5,7,1,169.0,1.5,40.11966666666667,1428.0,1340.0
greggy,651674394,2022-02-13T00:50:20,Commander Ahsoka Tano,7,13,5,352.0,1.575,68.86733333333333,5892.0,6242.0
greggy,651674394,2022-02-13T00:50:20,Luke Skywalker (Farmboy),7,8,1,176.0,1.5,43.316,2083.0,1360.0
greggy,651674394,2022-02-13T00:50:20,Jedi Master Luke Skywalker,7,13,7,564.0,1.5,43.033,4802.0,10475.0
greggy,651674394,2022-02-13T00:50:20,Gamorrean Guard,3,7,1,178.0,1.5,22.537333333333333,1203.0,1162.0
greggy,651674394,2022-02-13T00:50:20,Kit Fisto,2,6,1,137.0,1.8,30.10733333333333,949.0,596.0
greggy,651674394,2022-02-13T00:50:20,Jedi Knight Anakin,7,13,7,291.0,1.8,75.82033333333334,8212.0,7414.0
greggy,651674394,2022-02-13T00:50:20,Lando Calrissian,7,13,5,220.0,1.935,86.29766666666666,5474.0,4806.0
greggy,651674394,2022-02-13T00:50:20,Admiral Piett,7,13,8,341.0,1.92,64.79166666666667,7461.0,7364.0
greggy,651674394,2022-02-13T00:50:20,General Skywalker,7,13,7,270.0,1.92,69.79033333333332,8428.0,6967.0
greggy,651674394,2022-02-13T00:50:20,Nightsister Spirit,7,8,1,144.0,1.5,42.242333333333335,2177.0,1401.0
greggy,651674394,2022-02-13T00:50:20,Clone Sergeant - Phase I,7,13,5,188.0,2.235,84.91733333333333,6053.0,4304.0
greggy,651674394,2022-02-13T00:50:20,Admiral Ackbar,7,11,1,135.0,1.5,31.825000000000003,2845.0,3713.0
greggy,651674394,2022-02-13T00:50:20,Ahsoka Tano (Fulcrum),4,6,1,139.0,1.5,39.136333333333326,1460.0,1081.0
greggy,651674394,2022-02-13T00:50:20,Stormtrooper,7,8,1,126.0,1.5,35.882000000000005,1862.0,1503.0
greggy,651674394,2022-02-13T00:50:20,Jango Fett,7,13,7,281.0,2.295,101.144,7657.0,5906.0
greggy,651674394,2022-02-13T00:50:20,Luminara Unduli,7,7,1,175.0,1.8599999999999999,29.549333333333337,1819.0,1522.0
greggy,651674394,2022-02-13T00:50:20,Hoth Rebel Scout,7,7,1,193.0,1.5,32.42866666666667,1796.0,1685.0
greggy,651674394,2022-02-13T00:50:20,Nute Gunray,7,11,1,270.0,1.5,60.307,2984.0,1776.0
greggy,651674394,2022-02-13T00:50:20,General Veers,7,13,3,237.0,1.92,36.33333333333333,5105.0,7408.0
greggy,651674394,2022-02-13T00:50:20,Jedi Master Kenobi,7,13,7,575.0,2.1,97.338,9626.0,7120.0
greggy,651674394,2022-02-13T00:50:20,Pao,4,7,1,150.0,1.5,31.839000000000002,1537.0,993.0
greggy,651674394,2022-02-13T00:50:20,Darth Talon,3,7,1,213.0,1.5,23.699,1061.0,859.0
greggy,651674394,2022-02-13T00:50:20,IG-88,7,13,5,222.0,1.575,102.13466666666666,5896.0,4462.0
greggy,651674394,2022-02-13T00:50:20,Rey (Scavenger),7,13,7,268.0,1.935,112.21000000000001,7337.0,6075.0
greggy,651674394,2022-02-13T00:50:20,Darth Nihilus,7,12,1,237.0,1.5,21.212333333333333,1876.0,4679.0
greggy,651674394,2022-02-13T00:50:20,Emperor Palpatine,7,13,7,253.0,1.5,41.039333333333325,5334.0,10508.0
greggy,651674394,2022-02-13T00:50:20,Mon Mothma,7,13,5,204.0,1.5,38.05833333333333,5226.0,7306.0
greggy,651674394,2022-02-13T00:50:20,Captain Han Solo,7,13,3,222.0,1.545,59.004,3916.0,3916.0
greggy,651674394,2022-02-13T00:50:20,Plo Koon,7,9,1,114.0,1.5,33.214333333333336,1846.0,3277.0
greggy,651674394,2022-02-13T00:50:20,Old Daka,7,10,1,187.0,1.5,39.282000000000004,1991.0,3144.0
greggy,651674394,2022-02-13T00:50:20,Grand Moff Tarkin,7,13,3,251.0,1.5,36.45433333333333,4406.0,6845.0
greggy,651674394,2022-02-13T00:50:20,Logray,7,11,1,198.0,1.5,37.541666666666664,2129.0,3178.0
greggy,651674394,2022-02-13T00:50:20,Geonosian Soldier,7,12,1,238.0,1.5,84.81500000000001,3158.0,2064.0
greggy,651674394,2022-02-13T00:50:20,Cara Dune,7,8,1,183.0,1.5,43.34899999999999,2033.0,1452.0
greggy,651674394,2022-02-13T00:50:20,Resistance Trooper,7,13,5,175.0,2.235,101.289,6558.0,5028.0
greggy,651674394,2022-02-13T00:50:20,HK-47,7,12,1,194.0,1.8599999999999999,35.04466666666667,3168.0,3046.0
greggy,651674394,2022-02-13T00:50:20,Tusken Raider,7,7,1,128.0,1.5,29.511,1855.0,1535.0
greggy,651674394,2022-02-13T00:50:20,Dash Rendar,4,1,1,187.0,1.5,22.336,744.0,930.0
greggy,651674394,2022-02-13T00:50:20,Cassian Andor,7,8,1,167.0,1.5,28.507333333333335,1962.0,2801.0
greggy,651674394,2022-02-13T00:50:20,Darth Traya,7,12,1,247.0,1.5,25.217333333333336,2422.0,5234.0
greggy,651674394,2022-02-13T00:50:20,Resistance Hero Finn,7,13,5,325.0,1.92,49.917,5449.0,9305.0
greggy,651674394,2022-02-13T00:50:20,Baze Malbus,7,7,1,133.0,1.5,28.938333333333333,1680.0,1374.0
greggy,651674394,2022-02-13T00:50:20,Zaalbar,7,11,1,158.0,1.5,32.14866666666667,2926.0,2089.0
greggy,651674394,2022-02-13T00:50:20,Clone Wars Chewbacca,7,6,1,111.0,1.8,28.604333333333333,1866.0,1556.0
greggy,651674394,2022-02-13T00:50:20,Commander Luke Skywalker,7,13,4,302.0,1.56,73.06200000000001,7220.0,4979.0
greggy,651674394,2022-02-13T00:50:20,B2 Super Battle Droid,7,13,3,207.0,1.5,41.112,4188.0,3542.0
greggy,651674394,2022-02-13T00:50:20,Darth Sidious,7,13,7,270.0,1.635,116.58166666666668,7390.0,6292.0
greggy,651674394,2022-02-13T00:50:20,Obi-Wan Kenobi (Old Ben),7,13,5,260.0,1.5,46.281666666666666,3983.0,4750.0
greggy,651674394,2022-02-13T00:50:20,Kylo Ren (Unmasked),7,10,1,174.0,1.5,41.132999999999996,2485.0,1829.0
greggy,651674394,2022-02-13T00:50:20,Vandor Chewbacca,4,1,1,110.0,1.5,10.291666666666668,56.0,28.0
greggy,651674394,2022-02-13T00:50:20,Young Lando Calrissian,7,8,1,136.0,1.5,33.86533333333334,1956.0,1781.0
greggy,651674394,2022-02-13T00:50:20,Han Solo,7,13,6,293.0,2.325,95.20166666666667,7776.0,5711.0
greggy,651674394,2022-02-13T00:50:20,The Armorer,7,13,3,330.0,1.5,41.973000000000006,4437.0,2711.0
greggy,651674394,2022-02-13T00:50:20,Veteran Smuggler Han Solo,7,8,1,212.0,1.8599999999999999,37.699000000000005,1884.0,1401.0
greggy,651674394,2022-02-13T00:50:20,Wrecker,7,7,1,138.0,1.5,43.766666666666666,1617.0,1501.0
greggy,651674394,2022-02-13T00:50:20,The Mandalorian,7,8,1,173.0,1.5,49.14466666666667,1879.0,1324.0
greggy,651674394,2022-02-13T00:50:20,Ugnaught,5,7,1,130.0,1.5,19.290333333333333,1473.0,2674.0
greggy,651674394,2022-02-13T00:50:20,Sith Trooper,7,7,1,117.0,1.8599999999999999,27.134999999999998,2096.0,1283.0
greggy,651674394,2022-02-13T00:50:20,Wampa,7,13,3,230.0,1.8,62.61966666666666,5989.0,3605.0
greggy,651674394,2022-02-13T00:50:20,Veteran Smuggler Chewbacca,7,13,3,192.0,1.8599999999999999,51.98266666666667,6685.0,3897.0
greggy,651674394,2022-02-13T00:50:20,Dark Trooper,7,13,5,244.0,1.5,47.375,8615.0,7450.0
greggy,651674394,2022-02-13T00:50:20,Darth Revan,7,13,4,340.0,1.5,40.852999999999994,5035.0,8823.0
greggy,651674394,2022-02-13T00:50:20,R2-D2,7,13,7,302.0,1.5,81.147,5455.0,8702.0
greggy,651674394,2022-02-13T00:50:20,Mob Enforcer,5,7,1,129.0,1.5,25.793333333333337,1424.0,1243.0
greggy,651674394,2022-02-13T00:50:20,The Mandalorian (Beskar Armor),7,13,3,243.0,1.5,55.80700000000001,6958.0,4173.0
greggy,651674394,2022-02-13T00:50:20,Gar Saxon,7,7,1,115.0,1.5,35.67,1891.0,1637.0
greggy,651674394,2022-02-13T00:50:20,Coruscant Underworld Police,2,6,1,116.0,1.5,21.579333333333334,892.0,755.0
greggy,651674394,2022-02-13T00:50:20,Enfys Nest,7,12,1,202.0,1.5,39.83333333333333,2827.0,1983.0
greggy,651674394,2022-02-13T00:50:20,Mother Talzin,7,8,1,187.0,1.5,24.443,1709.0,3394.0
greggy,651674394,2022-02-13T00:50:20,Biggs Darklighter,7,13,3,221.0,1.905,74.50933333333333,3841.0,4312.0
greggy,651674394,2022-02-13T00:50:20,"CC-2224 ""Cody""",7,13,5,204.0,2.235,76.75533333333334,5343.0,5339.0
greggy,651674394,2022-02-13T00:50:20,C-3PO,7,13,5,257.0,1.5,38.82033333333334,3870.0,6064.0
greggy,651674394,2022-02-13T00:50:20,Jedi Knight Revan,7,13,4,322.0,1.5,41.208333333333336,4488.0,7499.0
greggy,651674394,2022-02-13T00:50:20,Padmé Amidala,7,13,5,311.0,1.5,60.74999999999999,5606.0,4031.0
greggy,651674394,2022-02-13T00:50:20,Nightsister Initiate,7,9,1,181.0,1.5,29.807666666666666,2369.0,1557.0
greggy,651674394,2022-02-13T00:50:20,"CT-7567 ""Rex""",7,13,5,304.0,1.5,70.36433333333333,4867.0,5826.0
greggy,651674394,2022-02-13T00:50:20,Moff Gideon,7,13,3,334.0,1.5,76.431,6019.0,5692.0
greggy,651674394,2022-02-13T00:50:20,Zam Wesell,7,7,1,143.0,1.5,33.604666666666674,2204.0,1652.0
greggy,651674394,2022-02-13T00:50:20,Jedi Knight Luke Skywalker,7,13,7,222.0,2.2199999999999998,79.48933333333333,11087.0,7874.0
greggy,651674394,2022-02-13T00:50:20,Sun Fac,7,12,1,188.0,1.5,29.666666666666664,2324.0,1944.0
greggy,651674394,2022-02-13T00:50:20,Lobot,7,9,1,128.0,1.8599999999999999,24.639,2070.0,3770.0
greggy,651674394,2022-02-13T00:50:20,Echo,7,7,1,179.0,1.8599999999999999,24.052,1465.0,2506.0
greggy,651674394,2022-02-13T00:50:20,Embo,7,7,1,164.0,1.8599999999999999,37.80833333333333,1864.0,1535.0
greggy,651674394,2022-02-13T00:50:20,Ima-Gun Di,7,8,1,119.0,1.5,35.52333333333334,2003.0,2111.0
greggy,651674394,2022-02-13T00:50:20,Eeth Koth,5,8,1,142.0,1.5,34.238,1650.0,2552.0
greggy,651674394,2022-02-13T00:50:20,Fennec Shand,6,7,1,203.0,1.5,25.657333333333334,1289.0,2075.0
greggy,651674394,2022-02-13T00:50:20,T3-M4,7,7,1,142.0,1.5,36.55199999999999,1530.0,2861.0
greggy,651674394,2022-02-13T00:50:20,Hoth Rebel Soldier,7,7,1,150.0,1.8599999999999999,25.072,1531.0,1720.0
greggy,651674394,2022-02-13T00:50:20,Asajj Ventress,7,12,1,193.0,1.8,64.8,2746.0,2966.0
greggy,651674394,2022-02-13T00:50:20,General Grievous,7,13,7,209.0,1.635,84.142,6368.0,5518.0
greggy,651674394,2022-02-13T00:50:20,Chirrut Îmwe,7,7,1,158.0,1.5,50.910333333333334,1865.0,1335.0
greggy,651674394,2022-02-13T00:50:20,Juhani,7,8,1,163.0,1.5,34.059,2237.0,1318.0
greggy,651674394,2022-02-13T00:50:20,Kanan Jarrus,7,8,1,130.0,1.5,46.257000000000005,1706.0,1212.0
greggy,651674394,2022-02-13T00:50:20,Rose Tico,7,13,5,244.0,1.575,66.63,5336.0,5336.0
greggy,651674394,2022-02-13T00:50:20,Jedi Consular,7,8,1,130.0,1.8599999999999999,33.12466666666667,1542.0,2281.0
greggy,651674394,2022-02-13T00:50:20,Ahsoka Tano,7,13,5,249.0,1.575,78.20833333333333,7883.0,5272.0
greggy,651674394,2022-02-13T00:50:20,Director Krennic,7,13,4,224.0,1.5,74.61966666666667,4036.0,7468.0
greggy,651674394,2022-02-13T00:50:20,Sith Eternal Emperor,7,13,7,468.0,1.5,60.44333333333333,7999.0,11764.0
greggy,651674394,2022-02-13T00:50:20,Stormtrooper Han,7,9,1,187.0,1.5,39.333,1770.0,1672.0
greggy,651674394,2022-02-13T00:50:20,Hera Syndulla,7,9,1,186.0,1.5,28.500000000000004,2052.0,2754.0
greggy,651674394,2022-02-13T00:50:20,Bastila Shan (Fallen),7,13,4,257.0,1.5,38.51,4154.0,8681.0
greggy,651674394,2022-02-13T00:50:20,Bossk,7,13,5,301.0,1.5,61.31666666666666,4821.0,4270.0
greggy,651674394,2022-02-13T00:50:20,First Order Executioner,3,8,1,117.0,1.5,32.482,1738.0,954.0
greggy,651674394,2022-02-13T00:50:20,Darth Vader,7,13,7,255.0,2.2199999999999998,71.04766666666666,7323.0,7525.0
greggy,651674394,2022-02-13T00:50:20,Count Dooku,7,13,6,293.0,1.605,76.728,5886.0,7911.0
greggy,651674394,2022-02-13T00:50:20,Mission Vao,7,11,1,212.0,1.5,55.458666666666666,2710.0,1753.0
greggy,651674394,2022-02-13T00:50:20,Geonosian Brood Alpha,7,13,4,276.0,1.5,50.56133333333334,4336.0,4339.0
greggy,651674394,2022-02-13T00:50:20,Darth Maul,7,13,4,206.0,1.8599999999999999,88.39533333333333,5796.0,3132.0
greggy,651674394,2022-02-13T00:50:20,Jolee Bindo,7,13,4,235.0,1.5,49.416666666666664,3757.0,5153.0
greggy,651674394,2022-02-13T00:50:20,Chief Nebit,5,7,1,112.0,1.5,25.416666666666664,1495.0,1403.0
greggy,651674394,2022-02-13T00:50:20,Tusken Shaman,7,8,1,123.0,1.5,25.84266666666667,1555.0,2332.0
greggy,651674394,2022-02-13T00:50:20,Imperial Super Commando,5,8,1,117.0,1.5,34.809,1662.0,1186.0
greggy,651674394,2022-02-13T00:50:20,First Order TIE Pilot,7,9,1,173.0,1.8599999999999999,44.67033333333333,2392.0,1450.0
greggy,651674394,2022-02-13T00:50:20,Darth Sion,7,12,1,250.0,1.5,31.154666666666664,2971.0,2107.0
greggy,651674394,2022-02-13T00:50:20,Iden Versio,3,1,1,105.0,1.5,10.416666666666668,54.0,43.0
greggy,651674394,2022-02-13T00:50:20,First Order Stormtrooper,7,8,1,160.0,1.8599999999999999,21.828333333333333,1820.0,1428.0
greggy,651674394,2022-02-13T00:50:20,Greedo,7,11,1,209.0,1.5,73.86033333333334,2842.0,1816.0
greggy,651674394,2022-02-13T00:50:20,Rebel Officer Leia Organa,7,13,3,248.0,1.545,73.21933333333334,5913.0,4510.0
greggy,651674394,2022-02-13T00:50:20,Bodhi Rook,7,7,1,148.0,1.5,32.73566666666667,1606.0,2316.0
greggy,651674394,2022-02-13T00:50:20,Chewbacca,7,13,6,197.0,1.5,71.14933333333333,7560.0,5444.0
greggy,651674394,2022-02-13T00:50:20,Chopper,7,9,1,155.0,1.815,33.69166666666666,1816.0,2032.0
greggy,651674394,2022-02-13T00:50:20,Boba Fett,7,13,8,262.0,2.34,104.93700000000001,8923.0,6977.0
greggy,651674394,2022-02-13T00:50:20,Wat Tambor,7,13,7,315.0,1.5,44.87133333333333,4819.0,7626.0
greggy,651674394,2022-02-13T00:50:20,Wedge Antilles,7,13,3,204.0,2.205,75.71533333333333,5113.0,4322.0
greggy,651674394,2022-02-13T00:50:20,"Mara Jade, The Emperor's Hand",3,7,1,245.0,1.5,22.408333333333335,1105.0,1511.0
greggy,651674394,2022-02-13T00:50:20,Carth Onasi,7,10,1,228.0,1.8599999999999999,56.59433333333334,2473.0,1950.0
greggy,651674394,2022-02-13T00:50:20,Death Trooper,7,12,1,269.0,1.5,64.25966666666667,2575.0,2062.0
greggy,651674394,2022-02-13T00:50:20,ARC Trooper,7,13,5,272.0,1.5,58.30766666666667,9621.0,6223.0
greggy,651674394,2022-02-13T00:50:20,Wicket,7,11,1,212.0,1.8,74.72533333333334,2849.0,1672.0
greggy,651674394,2022-02-13T00:50:20,Mace Windu,7,13,3,217.0,1.5,35.046,3895.0,6693.0
greggy,651674394,2022-02-13T00:50:20,Dathcha,7,7,1,139.0,1.8599999999999999,31.69033333333333,1827.0,2461.0
greggy,651674394,2022-02-13T00:50:20,Jyn Erso,4,7,1,211.0,1.5,39.84633333333333,1381.0,1040.0
greggy,651674394,2022-02-13T00:50:20,Teebo,7,7,1,121.0,1.5,34.147333333333336,1771.0,1433.0
greggy,651674394,2022-02-13T00:50:20,Tech,7,8,1,171.0,1.5,24.992333333333335,1708.0,3074.0
greggy,651674394,2022-02-13T00:50:20,Rey,7,13,7,503.0,1.68,89.75133333333333,10556.0,9342.0
greggy,651674394,2022-02-13T00:50:20,Amilyn Holdo,7,13,5,136.0,1.5,41.333333333333336,3471.0,5732.0
greggy,651674394,2022-02-13T00:50:20,URoRRuR'R'R,7,6,1,121.0,1.5,26.290666666666667,1779.0,2549.0
greggy,651674394,2022-02-13T00:50:20,Sith Assassin,5,7,1,148.0,1.5,48.536333333333324,1726.0,1285.0
greggy,651674394,2022-02-13T00:50:20,Snowtrooper,7,7,1,147.0,1.5,36.24066666666666,1875.0,1438.0
greggy,651674394,2022-02-13T00:50:20,Shoretrooper,7,11,1,191.0,1.5,22.606666666666666,2377.0,1829.0
greggy,651674394,2022-02-13T00:50:20,Princess Leia,7,13,3,257.0,1.545,68.45366666666666,5511.0,3653.0
greggy,651674394,2022-02-13T00:50:20,Darth Malak,7,13,5,245.0,1.5,47.77466666666667,5485.0,3516.0
greggy,651674394,2022-02-13T00:50:20,Savage Opress,7,7,1,142.0,1.5,30.96966666666666,2128.0,1580.0
greggy,651674394,2022-02-13T00:50:20,Finn,7,13,5,239.0,1.5,45.17166666666667,4095.0,3843.0
greggy,651674394,2022-02-13T00:50:20,Captain Phasma,7,7,1,115.0,1.8599999999999999,29.608999999999995,1407.0,1743.0
greggy,651674394,2022-02-13T00:50:20,Ezra Bridger,7,10,1,191.0,1.8,48.062666666666665,2584.0,1727.0
greggy,651674394,2022-02-13T00:50:20,First Order Officer,7,10,1,205.0,1.5,46.08333333333333,1998.0,2011.0
greggy,651674394,2022-02-13T00:50:20,Aayla Secura,7,13,3,220.0,1.8,74.59366666666666,4870.0,3960.0
greggy,651674394,2022-02-13T00:50:20,Resistance Pilot,7,13,3,143.0,1.545,89.76166666666666,5338.0,3304.0
greggy,651674394,2022-02-13T00:50:20,Kuiil,7,7,1,181.0,1.5,33.129333333333335,1581.0,2957.0
greggy,651674394,2022-02-13T00:50:20,Kyle Katarn,3,7,1,218.0,1.5,22.825,1493.0,912.0
greggy,651674394,2022-02-13T00:50:20,Aurra Sing,4,6,1,148.0,1.5,28.000666666666664,1130.0,1301.0
greggy,651674394,2022-02-13T00:50:20,Jedi Knight Guardian,7,7,1,93.0,1.5,26.25,1879.0,1685.0
greggy,651674394,2022-02-13T00:50:20,Canderous Ordo,7,12,1,191.0,1.5,43.42433333333333,3594.0,1540.0
greggy,651674394,2022-02-13T00:50:20,Cad Bane,7,13,5,221.0,1.575,92.40066666666667,5317.0,4186.0
greggy,651674394,2022-02-13T00:50:20,TIE Fighter Pilot,7,13,5,306.0,1.575,97.522,6590.0,4385.0
greggy,651674394,2022-02-13T00:50:20,Grand Master Yoda,7,13,8,322.0,1.5,51.41866666666667,6253.0,10092.0
greggy,651674394,2022-02-13T00:50:20,Shaak Ti,7,13,7,312.0,1.635,84.41166666666666,5717.0,4854.0
greggy,651674394,2022-02-13T00:50:20,Bistan,7,7,1,144.0,1.5,34.117333333333335,1719.0,1595.0
